geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,city_name,time_zone,u_id,u_access_time,u_ip_address
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-21T14:00:00.000Z,169.255.184.142
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-25T22:00:00.000Z,169.255.184.142
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1440291623,2016-07-07T18:00:00.000Z,169.255.184.142
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-04-11T17:00:00.000Z,169.255.184.143
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4116829921,2016-01-07T02:00:00.000Z,169.255.184.143
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1959560917,2016-01-30T15:00:00.000Z,169.255.184.143
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3602567513,2016-06-20T17:00:00.000Z,169.255.184.143
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2015-12-28T03:00:00.000Z,169.255.184.144
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-02-11T03:00:00.000Z,169.255.184.145
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1174725935,2015-12-24T16:00:00.000Z,169.255.184.145
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9149555649,2015-12-27T23:00:00.000Z,169.255.184.145
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9149555649,2015-12-28T00:00:00.000Z,169.255.184.145
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-11T15:00:00.000Z,169.255.184.146
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3457818790,2016-02-20T14:00:00.000Z,169.255.184.146
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8519412104,2015-12-18T16:00:00.000Z,169.255.184.146
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1635947875,2016-01-11T20:00:00.000Z,169.255.184.146
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-14T22:00:00.000Z,169.255.184.147
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-15T01:00:00.000Z,169.255.184.147
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-29T18:00:00.000Z,169.255.184.148
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-29T19:00:00.000Z,169.255.184.148
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3335172180,2016-01-16T16:00:00.000Z,169.255.184.148
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3335172180,2016-01-16T18:00:00.000Z,169.255.184.148
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5826558835,2016-05-24T22:00:00.000Z,169.255.184.148
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1023186466,2016-02-09T00:00:00.000Z,169.255.184.149
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2015-12-20T22:00:00.000Z,169.255.184.150
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5647000446,2016-04-04T15:00:00.000Z,169.255.184.150
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2015-12-26T16:00:00.000Z,169.255.184.151
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2015-12-26T17:00:00.000Z,169.255.184.151
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6268509017,2016-03-22T17:00:00.000Z,169.255.184.151
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1884909893,2016-01-08T21:00:00.000Z,169.255.184.151
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-05T02:00:00.000Z,169.255.184.152
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-05T03:00:00.000Z,169.255.184.152
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1959560917,2016-01-13T03:00:00.000Z,169.255.184.154
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9973267281,2016-02-22T04:00:00.000Z,169.255.184.154
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8278230987,2016-05-30T22:00:00.000Z,169.255.184.155
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9308939887,2016-03-18T04:00:00.000Z,169.255.184.155
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1777949145,2016-03-25T17:00:00.000Z,169.255.184.155
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1777949145,2016-03-25T18:00:00.000Z,169.255.184.155
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-05T01:00:00.000Z,169.255.184.156
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-05T02:00:00.000Z,169.255.184.156
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7472748908,2015-12-22T03:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-03-31T07:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-01-30T01:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-25T06:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-25T07:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4116829921,2016-01-09T17:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8476099889,2016-01-24T07:00:00.000Z,169.255.184.157
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-16T15:00:00.000Z,169.255.184.158
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-03-31T16:00:00.000Z,169.255.184.159
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3751323480,2016-01-10T03:00:00.000Z,169.255.184.159
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9149555649,2016-01-25T17:00:00.000Z,169.255.184.159
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-17T07:00:00.000Z,169.255.184.161
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4020568831,2015-12-22T05:00:00.000Z,169.255.184.161
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5579357593,2016-03-12T19:00:00.000Z,169.255.184.161
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8834809018,2016-04-25T08:00:00.000Z,169.255.184.162
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7970308274,2016-05-28T22:00:00.000Z,169.255.184.162
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-26T21:00:00.000Z,169.255.184.164
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4116829921,2016-01-08T18:00:00.000Z,169.255.184.164
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9973267281,2016-01-15T05:00:00.000Z,169.255.184.164
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-23T06:00:00.000Z,169.255.184.165
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4645275853,2016-06-06T23:00:00.000Z,169.255.184.166
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3884829185,2016-02-14T19:00:00.000Z,169.255.184.167
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2015-12-27T04:00:00.000Z,169.255.184.167
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5530713621,2016-01-24T23:00:00.000Z,169.255.184.168
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6181698436,2016-02-05T17:00:00.000Z,169.255.184.168
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-01-03T23:00:00.000Z,169.255.184.169
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3278293306,2016-06-07T19:00:00.000Z,169.255.184.169
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3082010991,2016-03-21T06:00:00.000Z,169.255.184.170
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2704294846,2016-04-25T20:00:00.000Z,169.255.184.170
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2015-12-21T08:00:00.000Z,169.255.184.171
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-02-09T16:00:00.000Z,169.255.184.171
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7346661357,2016-01-24T18:00:00.000Z,169.255.184.171
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-19T19:00:00.000Z,169.255.184.172
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-19T20:00:00.000Z,169.255.184.172
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1975138991,2016-02-13T21:00:00.000Z,169.255.184.173
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7762100560,2016-07-05T20:00:00.000Z,169.255.184.173
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-25T22:00:00.000Z,169.255.184.174
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4733088866,2016-02-24T23:00:00.000Z,169.255.184.175
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5647000446,2016-04-03T12:00:00.000Z,169.255.184.175
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7258291810,2016-03-28T19:00:00.000Z,169.255.184.175
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7258291810,2016-03-28T20:00:00.000Z,169.255.184.175
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-02-23T23:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1959560917,2016-01-07T17:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1959560917,2016-01-07T18:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9443631847,2016-01-12T04:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9443631847,2016-01-12T05:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9443631847,2016-01-12T06:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9443631847,2016-01-12T07:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4974853726,2016-03-24T04:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4974853726,2016-03-24T13:00:00.000Z,169.255.184.176
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3298734294,2016-03-31T21:00:00.000Z,169.255.184.177
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8239972608,2016-01-03T17:00:00.000Z,169.255.184.177
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-02-03T03:00:00.000Z,169.255.184.178
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1635947875,2016-01-14T18:00:00.000Z,169.255.184.178
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-04-17T02:00:00.000Z,169.255.184.180
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8519412104,2015-12-18T14:00:00.000Z,169.255.184.180
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2372935146,2016-02-17T20:00:00.000Z,169.255.184.181
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5647000446,2016-04-04T06:00:00.000Z,169.255.184.181
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-14T01:00:00.000Z,169.255.184.182
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-01-28T22:00:00.000Z,169.255.184.183
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1959560917,2016-01-14T00:00:00.000Z,169.255.184.183
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6374813065,2016-01-09T04:00:00.000Z,169.255.184.183
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-15T17:00:00.000Z,169.255.184.184
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7356239267,2016-04-12T19:00:00.000Z,169.255.184.184
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4461208066,2016-03-14T21:00:00.000Z,169.255.184.185
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3082010991,2016-01-24T09:00:00.000Z,169.255.184.185
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2015-12-17T01:00:00.000Z,169.255.184.186
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1782793085,2016-02-21T04:00:00.000Z,169.255.184.186
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1777949145,2016-04-07T06:00:00.000Z,169.255.184.186
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-04-02T13:00:00.000Z,169.255.184.187
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2015-12-25T05:00:00.000Z,169.255.184.187
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-02-04T21:00:00.000Z,169.255.184.187
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1795159548,2016-01-26T22:00:00.000Z,169.255.184.187
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4429479218,2016-04-19T04:00:00.000Z,169.255.184.191
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-02-03T18:00:00.000Z,169.255.184.191
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-01-12T19:00:00.000Z,169.255.184.191
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5048210603,2016-01-30T01:00:00.000Z,169.255.184.192
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1884909893,2016-01-08T21:00:00.000Z,169.255.184.193
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8476099889,2016-01-26T17:00:00.000Z,169.255.184.194
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1884909893,2016-01-13T22:00:00.000Z,169.255.184.195
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9973267281,2016-01-28T04:00:00.000Z,169.255.184.195
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5729162586,2015-12-29T22:00:00.000Z,169.255.184.196
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5275535713,2016-01-31T23:00:00.000Z,169.255.184.196
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-02-07T06:00:00.000Z,169.255.184.197
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-24T16:00:00.000Z,169.255.184.198
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-02-22T19:00:00.000Z,169.255.184.199
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5647000446,2016-04-12T05:00:00.000Z,169.255.184.199
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2893571939,2016-04-12T17:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2893571939,2016-04-12T18:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2893571939,2016-04-12T20:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3298734294,2016-03-23T19:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-01-14T23:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9289420258,2016-06-29T03:00:00.000Z,169.255.184.200
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-03-10T21:00:00.000Z,169.255.184.201
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-01-31T18:00:00.000Z,169.255.184.201
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3565083094,2016-01-07T15:00:00.000Z,169.255.184.201
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9149555649,2016-01-28T02:00:00.000Z,169.255.184.202
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7875034267,2016-01-24T01:00:00.000Z,169.255.184.202
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-03-21T00:00:00.000Z,169.255.184.203
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-03-21T02:00:00.000Z,169.255.184.203
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7278699629,2016-03-21T03:00:00.000Z,169.255.184.203
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-01-11T22:00:00.000Z,169.255.184.203
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4540051772,2016-02-11T04:00:00.000Z,169.255.184.203
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2015-12-18T02:00:00.000Z,169.255.184.204
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-02-07T00:00:00.000Z,169.255.184.204
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7268198319,2016-04-17T00:00:00.000Z,169.255.184.204
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,4716039696,2015-12-25T18:00:00.000Z,169.255.184.204
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9228116233,2016-04-22T06:00:00.000Z,169.255.184.204
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,6406939440,2016-03-23T18:00:00.000Z,169.255.184.205
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5935455253,2016-02-14T01:00:00.000Z,169.255.184.205
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3110924673,2016-01-21T20:00:00.000Z,169.255.184.206
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8714622022,2016-05-28T15:00:00.000Z,169.255.184.207
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5004213430,2016-05-10T04:00:00.000Z,169.255.184.207
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7483594912,2015-12-29T19:00:00.000Z,169.255.184.208
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7483594912,2015-12-29T20:00:00.000Z,169.255.184.208
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3540597152,2016-03-05T03:00:00.000Z,169.255.184.208
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5213679097,2016-03-30T02:00:00.000Z,169.255.184.208
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,2345287133,2016-01-26T05:00:00.000Z,169.255.184.209
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,9973267281,2016-01-17T16:00:00.000Z,169.255.184.209
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8115915015,2015-12-21T08:00:00.000Z,169.255.184.210
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8239972608,2015-12-28T17:00:00.000Z,169.255.184.210
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7102879153,2016-01-01T10:00:00.000Z,169.255.184.211
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,5741429746,2015-12-17T20:00:00.000Z,169.255.184.212
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1716829174,2016-02-08T01:00:00.000Z,169.255.184.212
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,7483594912,2015-12-16T21:00:00.000Z,169.255.184.213
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,1777949145,2016-03-23T00:00:00.000Z,169.255.184.215
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,3449728273,2016-02-19T17:00:00.000Z,169.255.184.216
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-01-11T23:00:00.000Z,169.255.184.216
149590,en,AF,Africa,TZ,Tanzania,,Africa/Dar_es_Salaam,8100109588,2016-02-07T20:00:00.000Z,169.255.184.216
